reference_genomes	contigs	ID	renamed_contigs	megahit_detection	num_gene_calls_reference	plasx_score	genomad_score	genomad_identified	plasx_identified	CAMI_Sample	name	contig_length	GC_contig	0	1	num_gene_calls_contig
RNODE_73_length_2194_cov_7.49125	k141_540890	plasmid	c_000000514705	undetected_genomad	2	0.9600892253356365	0.9986	False	True	8	k141_540890	2313	0.34	c_000000514705	k141_540890	3.0
RNODE_74_length_1811_cov_7.67971	k141_118927	plasmid	c_000000020060	undetected_genomad_plasx	3		0.0239	False	False	8	k141_118927	407	0.57	c_000000020060	k141_118927	1.0
RNODE_74_length_1811_cov_7.67971	k141_118932	plasmid	c_000000020296	undetected_genomad_plasx	3	0.6869120984505906	0.9967	False	False	8	k141_118932	1930	0.58	c_000000020296	k141_118932	3.0
RNODE_74_length_1811_cov_7.67971	k141_338186	plasmid	c_000000493137	undetected_genomad_plasx	3		0.0165	False	False	8	k141_338186	301	0.57	c_000000493137	k141_338186	1.0
RNODE_74_length_1811_cov_7.67971	k141_44523	plasmid	c_000000412302	undetected_genomad_plasx	3		0.0191	False	False	8	k141_44523	365	0.58	c_000000412302	k141_44523	1.0
RNODE_74_length_1811_cov_7.67971	k141_48112	plasmid	c_000000518388	undetected_genomad_plasx	3		0.0171	False	False	8	k141_48112	406	0.56	c_000000518388	k141_48112	1.0
RNODE_74_length_1811_cov_7.67971	k141_510924	plasmid	c_000000097189	undetected_genomad_plasx	3		0.0462	False	False	8	k141_510924	364	0.59	c_000000097189	k141_510924	2.0
RNODE_93_length_1501_cov_3.34415	k141_541038	plasmid	c_000000521785	undetected_genomad_plasx	3	0.4976472539611682	0.8762	False	False	8	k141_541038	1620	0.56	c_000000521785	k141_541038	3.0
RNODE_94_length_3002_cov_6.48725	k141_540869	plasmid	c_000000513489	detected	3	0.9007334378156492	0.999	True	True	8	k141_540869	3099	0.32	c_000000513489	k141_540869	3.0
RNODE_98_length_2627_cov_21.08829	k141_540888	plasmid	c_000000514616	detected	4	0.981640984852988	0.9988	True	True	8	k141_540888	2746	0.59	c_000000514616	k141_540888	3.0
RNODE_107_length_1496_cov_161.33989	k141_418107	plasmid	c_000000394408	detected	1	0.5723082709367731	0.0191	False	False	9	k141_418107	1615	0.63	c_000000394408	k141_418107	2.0
RNODE_109_length_1521_cov_3.43229	k141_418127	plasmid	c_000000395068	undetected_genomad_plasx	2	0.4976472539611682	0.2022	False	False	9	k141_418127	1640	0.57	c_000000395068	k141_418127	3.0
RNODE_110_length_1672_cov_10.73939	k141_418043	plasmid	c_000000388973	undetected_genomad_plasx	2		0.6734	False	False	9	k141_418043	1791	0.52	c_000000388973	k141_418043	3.0
RNODE_125_length_3363_cov_4.82640	k141_418083	plasmid	c_000000393200	detected	4	0.9984041384870848	0.9987	True	True	9	k141_418083	3482	0.36	c_000000393200	k141_418083	4.0
RNODE_133_length_1956_cov_5.95398	k141_418092	plasmid	c_000000393767	detected	3	0.99846712365134	0.9981	True	True	9	k141_418092	2075	0.51	c_000000393767	k141_418092	3.0
RNODE_146_length_5606_cov_4.42067	k141_418074	plasmid	c_000000392826	detected	11	0.9720383171755648	0.999	True	True	9	k141_418074	5725	0.59	c_000000392826	k141_418074	11.0
RNODE_149_length_1949_cov_4.19357	k141_418027	plasmid	c_000000387098	detected	1	0.994944416177024	0.9989	True	True	9	k141_418027	2068	0.51	c_000000387098	k141_418027	1.0
RNODE_156_length_3948_cov_63.43887	k141_418077	plasmid	c_000000392957	detected	4	0.9930100417164884	0.999	True	True	9	k141_418077	4067	0.61	c_000000392957	k141_418077	4.0
RNODE_171_length_3474_cov_9.39716	k141_259900	plasmid	c_000000311084	detected	5	0.948394419630642	0.9988	True	True	9	k141_259900	3593	0.46	c_000000311084	k141_259900	4.0
RNODE_171_length_3474_cov_9.39716	k141_338554	plasmid	c_000000403361	detected	5		0.0324	False	False	9	k141_338554	407	0.44	c_000000403361	k141_338554	1.0
RNODE_171_length_3474_cov_9.39716	k141_62124	plasmid	c_000000065345	detected	5		0.0502	False	False	9	k141_62124	572	0.46	c_000000065345	k141_62124	1.0
RNODE_193_length_1789_cov_7.19864	k141_418001	plasmid	c_000000382046	detected	3	0.951525367047662	0.9989	True	True	9	k141_418001	1908	0.49	c_000000382046	k141_418001	3.0
RNODE_200_length_4574_cov_2.94178	k141_68253	plasmid	c_000000345281	detected	7	0.2707912598969961	0.999	True	False	9	k141_68253	4591	0.41	c_000000345281	k141_68253	5.0
RNODE_205_length_1591_cov_9.63735	k141_253257	plasmid	c_000000026040	undetected_genomad_plasx	2	0.6869120984505906	0.9946	False	False	9	k141_253257	1859	0.61	c_000000026040	k141_253257	3.0
RNODE_220_length_2011_cov_9.40825	k141_418067	plasmid	c_000000392281	undetected_genomad	3	0.4850372075237407	0.1184	False	False	9	k141_418067	2130	0.4	c_000000392281	k141_418067	3.0
RNODE_225_length_25884_cov_6.69550	k141_417959	plasmid	c_000000378522	detected	38	0.999999763503172	0.9989	True	True	9	k141_417959	26003	0.62	c_000000378522	k141_417959	37.0
RNODE_227_length_4381_cov_5.48337	k141_417943	plasmid	c_000000375690	detected	5	0.9996602847652664	0.999	True	True	9	k141_417943	4456	0.36	c_000000375690	k141_417943	6.0
RNODE_228_length_3093_cov_6.42006	k141_112588	plasmid	c_000000369489	detected	6		0.0841	False	False	9	k141_112588	323	0.34	c_000000369489	k141_112588	1.0
RNODE_228_length_3093_cov_6.42006	k141_126297	plasmid	c_000000202646	detected	6		0.0776	False	False	9	k141_126297	418	0.34	c_000000202646	k141_126297	2.0
RNODE_228_length_3093_cov_6.42006	k141_30716	plasmid	c_000000196009	detected	6	0.8191234565507354	0.9974	True	False	9	k141_30716	3170	0.4	c_000000196009	k141_30716	6.0
RNODE_228_length_3093_cov_6.42006	k141_357092	plasmid	c_000000398289	detected	6		0.0204	False	False	9	k141_357092	370	0.29	c_000000398289	k141_357092	1.0
RNODE_234_length_1595_cov_9.13223	k141_418159	plasmid	c_000000396093	undetected_genomad_plasx	3		0.5742	False	False	9	k141_418159	1714	0.58	c_000000396093	k141_418159	3.0
RNODE_235_length_2608_cov_55.03480	k141_418005	plasmid	c_000000383493	detected	5	0.6912399575544633	0.999	True	False	9	k141_418005	2727	0.61	c_000000383493	k141_418005	5.0
RNODE_251_length_2763_cov_28.99562	k141_417982	plasmid	c_000000380198	undetected_genomad	3	0.9345662956548728	0.9565	False	True	9	k141_417982	2882	0.39	c_000000380198	k141_417982	4.0
RNODE_254_length_2341_cov_33.31005	k141_417986	plasmid	c_000000380542	detected	4	0.2986195691443276	0.9979	True	False	9	k141_417986	2460	0.34	c_000000380542	k141_417986	5.0
RNODE_277_length_1592_cov_15.82548	k141_418150	plasmid	c_000000395893	undetected_genomad_plasx	2	0.8285234270629398	0.7658	False	False	9	k141_418150	1711	0.59	c_000000395893	k141_418150	3.0
RNODE_279_length_3658_cov_27.56711	k141_418044	plasmid	c_000000389094	detected	5	0.9804736926746852	0.999	True	True	9	k141_418044	3735	0.47	c_000000389094	k141_418044	5.0
RNODE_307_length_2104_cov_13.21902	k141_400111	plasmid	c_000000363178	undetected_genomad	3	0.9858568044512824	0.9186	False	True	9	k141_400111	2030	0.32	c_000000363178	k141_400111	3.0
RNODE_308_length_1875_cov_5.96654	k141_110459	plasmid	c_000000282158	undetected_genomad_plasx	4	0.4976472539611682	0.1469	False	False	9	k141_110459	1021	0.51	c_000000282158	k141_110459	2.0
RNODE_308_length_1875_cov_5.96654	k141_141449	plasmid	c_000000095472	undetected_genomad_plasx	4		0.0097	False	False	9	k141_141449	407	0.47	c_000000095472	k141_141449	1.0
RNODE_308_length_1875_cov_5.96654	k141_218757	plasmid	c_000000032814	undetected_genomad_plasx	4		0.7285	False	False	9	k141_218757	933	0.54	c_000000032814	k141_218757	2.0
RNODE_308_length_1875_cov_5.96654	k141_340958	plasmid	c_000000043791	undetected_genomad_plasx	4		0.0566	False	False	9	k141_340958	375	0.5	c_000000043791	k141_340958	1.0
RNODE_309_length_1659_cov_3.16188	k141_418033	plasmid	c_000000387889	detected	2	0.9680507460224076	0.9986	True	True	9	k141_418033	1778	0.42	c_000000387889	k141_418033	3.0
RNODE_318_length_3470_cov_3.16589	k141_418054	plasmid	c_000000390955	detected	4	0.9755158994089834	0.9979	True	True	9	k141_418054	3589	0.32	c_000000390955	k141_418054	5.0
RNODE_31_length_1357_cov_12.09363	k141_418185	plasmid	c_000000396677	undetected_genomad_plasx	1	0.7871037538323191	0.9985	False	False	9	k141_418185	1454	0.54	c_000000396677	k141_418185	2.0
RNODE_320_length_4859_cov_4.38495	k141_418028	plasmid	c_000000387265	undetected_genomad	7	0.9976455124190884	0.9887	False	True	9	k141_418028	4978	0.58	c_000000387265	k141_418028	7.0
RNODE_322_length_4175_cov_18.22923	k141_418195	plasmid	c_000000396924	detected	5	0.9954907272066976	0.9489	True	True	9	k141_418195	4294	0.59	c_000000396924	k141_418195	6.0
RNODE_324_length_1537_cov_10.20528	k141_417953	plasmid	c_000000377268	undetected_genomad_plasx	3	0.8285234270629398	0.3394	False	False	9	k141_417953	1656	0.6	c_000000377268	k141_417953	3.0
RNODE_32_length_11742_cov_6.79514	k141_418058	plasmid	c_000000391741	detected	13	0.999992257713464	0.9986	True	True	9	k141_418058	11839	0.68	c_000000391741	k141_418058	13.0
RNODE_336_length_3563_cov_7.20249	k141_418002	plasmid	c_000000382198	undetected_genomad	3	0.9921586846813556	0.9226	False	True	9	k141_418002	3638	0.41	c_000000382198	k141_418002	4.0
RNODE_346_length_1757_cov_2.65187	k141_418109	plasmid	c_000000394483	undetected_genomad	2	0.6682706807618155	0.3301	False	False	9	k141_418109	1876	0.31	c_000000394483	k141_418109	3.0
RNODE_360_length_7414_cov_9.06737	k141_418004	plasmid	c_000000383161	detected	6	0.9999081104821808	0.9988	True	True	9	k141_418004	7533	0.6	c_000000383161	k141_418004	7.0
RNODE_361_length_3164_cov_8.88447	k141_418068	plasmid	c_000000392400	undetected_genomad_plasx	5		0.7377	False	False	9	k141_418068	3283	0.52	c_000000392400	k141_418068	6.0
RNODE_362_length_3387_cov_8.21902	k141_417965	plasmid	c_000000379169	detected	5	0.9989425971522284	0.9987	True	True	9	k141_417965	3506	0.35	c_000000379169	k141_417965	6.0
RNODE_372_length_2448_cov_3.45466	k141_418018	plasmid	c_000000385342	detected	3	0.774884093373189	0.9988	True	False	9	k141_418018	2567	0.33	c_000000385342	k141_418018	3.0
RNODE_374_length_1862_cov_9.75489	k141_417961	plasmid	c_000000378841	undetected_genomad	3	0.9518120319234968	0.9986	False	True	9	k141_417961	1981	0.55	c_000000378841	k141_417961	4.0
RNODE_383_length_2253_cov_7.64097	k141_417979	plasmid	c_000000379801	detected	2	0.9997674740995	0.9988	True	True	9	k141_417979	2372	0.35	c_000000379801	k141_417979	2.0
RNODE_38_length_1552_cov_8.47059	k141_418014	plasmid	c_000000385051	undetected_genomad_plasx	2	0.6869120984505906	0.9763	False	False	9	k141_418014	1671	0.6	c_000000385051	k141_418014	3.0
RNODE_400_length_5708_cov_9.81991	k141_254184	plasmid	c_000000069201	undetected_genomad	5	0.9956280438498618	0.4267	False	True	9	k141_254184	5774	0.31	c_000000069201	k141_254184	6.0
RNODE_411_length_4317_cov_4.49267	k141_124166	plasmid	c_000000086631	detected	8	0.9182721497602784	0.9989	True	True	9	k141_124166	4415	0.64	c_000000086631	k141_124166	7.0
RNODE_411_length_4317_cov_4.49267	k141_124171	plasmid	c_000000086794	detected	8	0.1866480943213356	0.0171	False	False	9	k141_124171	427	0.57	c_000000086794	k141_124171	3.0
RNODE_411_length_4317_cov_4.49267	k141_164579	plasmid	c_000000401871	detected	8	0.3467357371516478	0.0407	False	False	9	k141_164579	449	0.56	c_000000401871	k141_164579	1.0
RNODE_411_length_4317_cov_4.49267	k141_244864	plasmid	c_000000049124	detected	8		0.0154	False	False	9	k141_244864	331	0.59	c_000000049124	k141_244864	1.0
RNODE_411_length_4317_cov_4.49267	k141_407492	plasmid	c_000000322457	detected	8		0.0168	False	False	9	k141_407492	240	0.5	c_000000322457	k141_407492	1.0
RNODE_423_length_1943_cov_28.57781	k141_417997	plasmid	c_000000381337	detected	2	0.9007334378156492	0.9989	True	True	9	k141_417997	1996	0.3	c_000000381337	k141_417997	2.0
RNODE_428_length_4686_cov_43.92415	k141_418069	plasmid	c_000000392548	detected	5	0.959155947671622	0.9987	True	True	9	k141_418069	4783	0.6	c_000000392548	k141_418069	6.0
RNODE_429_length_2129_cov_51.99106	k141_418088	plasmid	c_000000393578	detected	2	0.9818380104058212	0.9988	True	True	9	k141_418088	2138	0.4	c_000000393578	k141_418088	2.0
RNODE_434_length_14801_cov_23.79494	k141_145118	plasmid	c_000000259449	detected	17	0.2038469348896705	0.8951	False	False	9	k141_145118	1913	0.67	c_000000259449	k141_145118	3.0
RNODE_434_length_14801_cov_23.79494	k141_37059	plasmid	c_000000096713	detected	17	0.6012410267157319	0.9989	True	False	9	k141_37059	4406	0.58	c_000000096713	k141_37059	6.0
RNODE_434_length_14801_cov_23.79494	k141_403255	plasmid	c_000000116105	detected	17	0.9750986877881214	0.9988	True	True	9	k141_403255	4050	0.65	c_000000116105	k141_403255	6.0
RNODE_434_length_14801_cov_23.79494	k141_73590	plasmid	c_000000179479	detected	17	0.9994674431214372	0.9965	True	True	9	k141_73590	2667	0.61	c_000000179479	k141_73590	4.0
RNODE_434_length_14801_cov_23.79494	k141_82356	plasmid	c_000000193015	detected	17	0.9980619367812206	0.9752	False	True	9	k141_82356	2431	0.63	c_000000193015	k141_82356	5.0
RNODE_440_length_3551_cov_9.74435	k141_418172	plasmid	c_000000396451	detected	4	0.4976472539611682	0.9978	True	False	9	k141_418172	3648	0.6	c_000000396451	k141_418172	3.0
RNODE_442_length_4465_cov_7.11694	k141_418026	plasmid	c_000000387017	detected	5	0.8866808713408659	0.999	True	False	9	k141_418026	4474	0.37	c_000000387017	k141_418026	6.0
RNODE_444_length_4937_cov_48.00188	k141_418037	plasmid	c_000000388259	undetected_genomad	8	0.9726354096625572	0.9498	False	True	9	k141_418037	5034	0.52	c_000000388259	k141_418037	7.0
RNODE_455_length_4124_cov_9.17267	k141_417951	plasmid	c_000000377043	undetected_genomad	4	0.995222557765132	0.6302	False	True	9	k141_417951	4133	0.4	c_000000377043	k141_417951	4.0
RNODE_459_length_2383_cov_4.68776	k141_418019	plasmid	c_000000385443	detected	2	0.9992781240017476	0.9988	True	True	9	k141_418019	2436	0.39	c_000000385443	k141_418019	3.0
RNODE_468_length_1541_cov_8.66960	k141_134223	plasmid	c_000000163980	undetected_genomad	2	0.9041726042425564	0.2189	False	True	9	k141_134223	1638	0.58	c_000000163980	k141_134223	3.0
RNODE_468_length_1541_cov_8.66960	k141_158381	plasmid	c_000000073983	undetected_genomad	2		0.0226	False	False	9	k141_158381	335	0.5	c_000000073983	k141_158381	1.0
RNODE_468_length_1541_cov_8.66960	k141_302549	plasmid	c_000000296164	undetected_genomad	2		0.0227	False	False	9	k141_302549	342	0.51	c_000000296164	k141_302549	2.0
RNODE_468_length_1541_cov_8.66960	k141_334139	plasmid	c_000000165680	undetected_genomad	2		0.0077	False	False	9	k141_334139	311	0.51	c_000000165680	k141_334139	1.0
RNODE_468_length_1541_cov_8.66960	k141_342386	plasmid	c_000000115056	undetected_genomad	2		0.0211	False	False	9	k141_342386	430	0.53	c_000000115056	k141_342386	2.0
RNODE_468_length_1541_cov_8.66960	k141_348756	plasmid	c_000000007522	undetected_genomad	2		0.0076	False	False	9	k141_348756	358	0.55	c_000000007522	k141_348756	1.0
RNODE_468_length_1541_cov_8.66960	k141_371697	plasmid	c_000000308840	undetected_genomad	2		0.0297	False	False	9	k141_371697	379	0.51	c_000000308840	k141_371697	1.0
RNODE_468_length_1541_cov_8.66960	k141_372919	plasmid	c_000000386976	undetected_genomad	2		0.0158	False	False	9	k141_372919	386	0.55	c_000000386976	k141_372919	2.0
RNODE_474_length_1569_cov_5.24895	k141_417973	plasmid	c_000000379473	undetected_genomad_plasx	3		0.6334	False	False	9	k141_417973	1666	0.5	c_000000379473	k141_417973	4.0
RNODE_479_length_5023_cov_17.63107	k141_62482	plasmid	c_000000095591	detected	7	0.9717145699998628	0.9989	True	True	9	k141_62482	5078	0.67	c_000000095591	k141_62482	8.0
RNODE_481_length_3960_cov_68.08874	k141_418085	plasmid	c_000000393468	detected	4	0.9939875119367498	0.9988	True	True	9	k141_418085	3991	0.47	c_000000393468	k141_418085	5.0
RNODE_487_length_5196_cov_22.71473	k141_418011	plasmid	c_000000383930	detected	7	0.6182198503922767	0.9985	True	False	9	k141_418011	5293	0.34	c_000000383930	k141_418011	8.0
RNODE_48_length_3658_cov_14.59323	k141_418045	plasmid	c_000000389225	detected	4	0.9988688321289372	0.999	True	True	9	k141_418045	3777	0.31	c_000000389225	k141_418045	5.0
RNODE_493_length_3152_cov_5.77526	k141_418121	plasmid	c_000000394976	detected	4	0.9007334378156492	0.9987	True	True	9	k141_418121	3205	0.3	c_000000394976	k141_418121	5.0
RNODE_496_length_8599_cov_9.53327	k141_121868	plasmid	c_000000414290	detected	13	0.1780797235905351	0.9391	True	False	9	k141_121868	6206	0.45	c_000000414290	k141_121868	11.0
RNODE_496_length_8599_cov_9.53327	k141_174915	plasmid	c_000000029445	detected	13		0.0352	False	False	9	k141_174915	2359	0.43	c_000000029445	k141_174915	2.0
RNODE_497_length_1925_cov_6.51336	k141_418102	plasmid	c_000000394308	undetected_genomad_plasx	3	0.7871037538323191	0.0617	False	False	9	k141_418102	2022	0.34	c_000000394308	k141_418102	3.0
RNODE_498_length_2044_cov_7.98216	k141_418130	plasmid	c_000000395223	undetected_genomad	1	0.9991533732391856	0.8462	False	True	9	k141_418130	2053	0.36	c_000000395223	k141_418130	2.0
RNODE_509_length_6803_cov_457.59293	k141_135692	plasmid	c_000000235474	detected	10	0.3628238165753196	0.9985	False	False	9	k141_135692	1156	0.57	c_000000235474	k141_135692	3.0
RNODE_509_length_6803_cov_457.59293	k141_20556	plasmid	c_000000144305	detected	10	0.9937109760389702	0.9987	True	True	9	k141_20556	5591	0.61	c_000000144305	k141_20556	8.0
RNODE_50_length_1796_cov_6.24352	k141_418042	plasmid	c_000000388917	detected	2	0.4976472539611682	0.9978	True	False	9	k141_418042	1915	0.35	c_000000388917	k141_418042	1.0
RNODE_512_length_1592_cov_43.29688	k141_417942	plasmid	c_000000375536	undetected_genomad	2	0.594117012525177	0.003	False	False	9	k141_417942	1689	0.57	c_000000375536	k141_417942	3.0
RNODE_513_length_2330_cov_8.01964	k141_16094	plasmid	c_000000356582	undetected_genomad_plasx	3	0.4976472539611682	0.8928	False	False	9	k141_16094	2090	0.5	c_000000356582	k141_16094	3.0
RNODE_513_length_2330_cov_8.01964	k141_281037	plasmid	c_000000100545	undetected_genomad_plasx	3		0.0111	False	False	9	k141_281037	316	0.51	c_000000100545	k141_281037	1.0
RNODE_524_length_1679_cov_2.99128	k141_134997	plasmid	c_000000201194	undetected_genomad_plasx	2		0.681	False	False	9	k141_134997	1632	0.56	c_000000201194	k141_134997	3.0
RNODE_527_length_1767_cov_4.22840	k141_240821	plasmid	c_000000291653	detected	2	0.9007334378156492	0.9988	True	True	9	k141_240821	1971	0.28	c_000000291653	k141_240821	2.0
RNODE_537_length_3389_cov_22.49108	k141_418061	plasmid	c_000000391928	detected	4	0.9945987735244096	0.9989	True	True	9	k141_418061	3442	0.6	c_000000391928	k141_418061	4.0
RNODE_54_length_5865_cov_60.48297	k141_418048	plasmid	c_000000390728	detected	7	0.8918191748744352	0.999	True	False	9	k141_418048	5984	0.46	c_000000390728	k141_418048	8.0
RNODE_559_length_3361_cov_13.97064	k141_418020	plasmid	c_000000386279	detected	6	0.822219014583309	0.999	True	False	9	k141_418020	3458	0.58	c_000000386279	k141_418020	6.0
RNODE_562_length_2033_cov_5.34232	k141_418101	plasmid	c_000000394236	undetected_genomad	2	0.9349095915123088	0.9388	False	True	9	k141_418101	2109	0.55	c_000000394236	k141_418101	3.0
RNODE_563_length_5038_cov_7.26694	k141_418084	plasmid	c_000000393343	detected	8	0.9949491894087962	0.999	True	True	9	k141_418084	5135	0.59	c_000000393343	k141_418084	7.0
RNODE_565_length_1563_cov_11.71995	k141_418078	plasmid	c_000000392994	undetected_genomad_plasx	3	0.8214001995581407	0.925	False	False	9	k141_418078	1660	0.63	c_000000392994	k141_418078	3.0
RNODE_56_length_2028_cov_4.74177	k141_418099	plasmid	c_000000393987	undetected_genomad	3	0.9041726042425564	0.8697	False	True	9	k141_418099	2138	0.47	c_000000393987	k141_418099	3.0
RNODE_576_length_3043_cov_26.79081	k141_418066	plasmid	c_000000392209	detected	5	0.9411748683371608	0.9989	True	True	9	k141_418066	3140	0.51	c_000000392209	k141_418066	6.0
RNODE_584_length_2761_cov_46.10439	k141_418136	plasmid	c_000000395512	detected	4	0.560614795106469	0.9987	True	False	9	k141_418136	2858	0.56	c_000000395512	k141_418136	4.0
